time(millisecond),datetime(utc),latitude,longitude,height_above_takeoff(feet),height_above_ground_at_drone_location(feet),ground_elevation_at_drone_location(feet),altitude_above_seaLevel(feet),speed(mph),distance(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,gimbal_heading(degrees),gimbal_pitch(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState,message
62100,2019-08-16 21:56:26,37.9445686780898,-91.7609065518036,116.141736,,,1222.5755896474,14.2716772,63.008204116,16,5,11.738,1222.9036736474,116.46982,14.2716772,63.008204116,3.35541,-13.869028,0,284.4, -9.2, -4.5,0,1,1483,1024,1024,1024,284.1,-45.8,92,3.941,3.903,3.894,0,0,0,0,32,1222.5755896474,116.141736,6,P-GPS,
62200,2019-08-16 21:56:26,37.9445700587693,-91.7609137468967,115.813652,,,1222.2475056474,14.4953712,65.134188436,16,5,11.738,1222.9036736474,116.46982,14.4953712,65.134188436,3.35541,-14.092722,0,284.4, -8.9, -4.2,0,1,1024,1024,1024,1024,284.1,-45.8,92,3.941,3.903,3.894,0,0,0,0,32,1222.2475056474,115.813652,6,P-GPS,
62300,2019-08-16 21:56:26,37.9445715997074,-91.7609209198395,115.813652,,,1222.2475056474,14.4953712,67.264765932,16,5,11.738,1222.9036736474,116.46982,14.4953712,67.264765932,3.35541,-14.092722,0,284.2, -4.8, -4.3,0,1,1024,1024,1024,1024,284.1,-45.8,92,3.941,3.903,3.894,0,0,0,0,32,1222.2475056474,115.813652,6,P-GPS,
62400,2019-08-16 21:56:26,37.9445729869402,-91.7609280687757,116.141736,,,1222.5755896474,14.0479832,69.378939228,16,5,11.738,1222.9036736474,116.46982,14.4953712,69.378939228,3.35541,-13.645334,0,283.6, 11.6, -3.3,0,1,1024,1024,1024,1024,284.1,-45.8,92,3.941,3.903,3.894,0,0,0,0,32,1222.5755896474,116.141736,6,P-GPS,
62500,2019-08-16 21:56:26,37.9445741932989,-91.7609350171612,116.141736,,,1222.5755896474,13.3545318,71.424871052,16,5,11.738,1222.9036736474,116.46982,14.4953712,71.424871052,3.131716,-12.974252,0,283.7, 15.8, 0,0,1,1024,1024,1024,1024,284.1,-45.8,92,3.941,3.903,3.894,0,0,0,0,32,1222.5755896474,116.141736,6,P-GPS,
62600,2019-08-16 21:56:26,37.9445754750175,-91.7609414510365,115.813652,,,1222.2475056474,12.4821252,73.33005484,16,5,11.563,1222.9036736474,116.46982,14.4953712,73.33005484,3.131716,-12.079476,0,283.8, 15.1, 0,0,1,1024,1024,1024,1024,284.1,-45.8,92,3.841,3.857,3.865,0,0,0,0,32,1222.2475056474,115.813652,6,P-GPS,
62700,2019-08-16 21:56:26,37.9445769080171,-91.7609469476395,115.813652,,,1222.2475056474,11.6097186,74.980645444,16,5,11.563,1222.9036736474,116.46982,14.4953712,74.980645444,3.131716,-11.1847,0,283.9, 13.8, -0.9,0,1,1024,1024,1024,1024,284.1,-45.8,92,3.841,3.857,3.865,0,0,0,0,32,1222.2475056474,115.813652,6,P-GPS,
62800,2019-08-16 21:56:26,37.9445781461106,-91.7609524992526,115.813652,,,1222.2475056474,10.9162672,76.63386072,16,5,11.563,1222.9036736474,116.46982,14.4953712,76.63386072,2.908022,-10.513618,0,284.3, 13.3, -1.6,0,1,1024,1179,1024,1024,284.1,-45.8,92,3.841,3.857,3.865,0,0,0,0,32,1222.2475056474,115.813652,6,P-GPS,
62900,2019-08-16 21:56:26,37.944579408276,-91.7609567036704,115.813652,,,1222.2475056474,10.2675546,77.908795144,16,5,11.563,1222.9036736474,116.46982,14.4953712,77.908795144,2.908022,-9.842536,0,284.1, 13.4, -1.8,0,1,1024,1282,1024,1024,284.1,-45.8,92,3.841,3.857,3.865,0,0,0,0,32,1222.2475056474,115.813652,6,P-GPS,
63000,2019-08-16 21:56:27,37.9445805773359,-91.7609614244238,115.813652,,,1222.2475056474,9.5517338,79.323493352,16,5,11.563,1222.9036736474,116.46982,14.4953712,79.323493352,2.684328,-9.171454,0,283.8, 13.4, -1.3,0,1,1024,1539,1024,1024,284.1,-45.8,92,3.841,3.857,3.865,0,0,0,0,32,1222.2475056474,115.813652,6,P-GPS,
63100,2019-08-16 21:56:27,37.9445819441461,-91.7609649107829,115.813652,,,1222.2475056474,8.9030212,80.403873964,16,5,11.563,1222.9036736474,116.46982,14.4953712,80.403873964,2.684328,-8.500372,0,284.2, 13.4, 0.6,0,1,1024,1538,1024,1024,284.1,-45.8,92,3.841,3.857,3.865,0,0,0,0,32,1222.2475056474,115.813652,6,P-GPS,
63200,2019-08-16 21:56:27,37.9445830972379,-91.7609688450627,116.141736,,,1222.5755896474,8.276678,81.596459304,16,5,11.563,1222.9036736474,116.46982,14.4953712,81.596459304,2.684328,-7.82929,0,284.3, 13.1, 3.2,0,1,1024,1520,1024,1024,284.1,-45.8,92,3.841,3.857,3.865,0,0,0,0,32,1222.5755896474,116.141736,6,P-GPS,
63300,2019-08-16 21:56:27,37.9445845280659,-91.7609722648106,116.141736,,,1222.5755896474,7.717443,82.664700808,16,5,11.563,1222.9036736474,116.46982,14.4953712,82.664700808,2.908022,-7.158208,0,284.6, 12.6, 5.4,0,1,1024,1520,1024,1024,284.1,-45.8,92,3.841,3.857,3.865,0,0,0,0,32,1222.5755896474,116.141736,6,P-GPS,
63400,2019-08-16 21:56:27,37.9445858043705,-91.7609755054076,116.141736,,,1222.5755896474,7.2029468,83.672246772,16,5,11.563,1222.9036736474,116.46982,14.4953712,83.672246772,3.131716,-6.487126,0,284.8, 12.5, 5.8,0,1,1024,1522,1024,1024,284.1,-45.8,92,3.841,3.857,3.865,0,0,0,0,32,1222.5755896474,116.141736,6,P-GPS,
63500,2019-08-16 21:56:27,37.9445873960054,-91.76097849379,116.141736,,,1222.5755896474,6.9121446,84.633532892,16,5,11.563,1222.9036736474,116.46982,14.4953712,84.633532892,3.35541,-6.039738,0,284.7, 12.5, 5.8,0,1,1024,1529,1024,1024,284.1,-45.8,92,3.841,3.857,3.865,0,0,0,0,32,1222.5755896474,116.141736,6,P-GPS,
63600,2019-08-16 21:56:27,37.944588853908,-91.7609810987556,116.141736,,,1222.5755896474,6.3305402,85.478349192,16,5,11.563,1222.9036736474,116.46982,14.4953712,85.478349192,3.35541,-5.368656,0,284.5, 12.7, 5.7,0,1,1024,1630,1024,1024,284.1,-45.8,92,3.841,3.857,3.865,0,0,0,0,32,1222.5755896474,116.141736,6,P-GPS,
63700,2019-08-16 21:56:27,37.9445907035503,-91.7609835749307,116.141736,,,1222.5755896474,6.2186932,86.319884652,16,5,11.687,1222.9036736474,116.46982,14.4953712,86.319884652,3.802798,-4.921268,0,284.6, 12.7, 5.9,0,1,1024,1630,1024,1024,284.1,-45.8,92,3.925,3.885,3.877,0,0,0,0,32,1222.5755896474,116.141736,6,P-GPS,
63800,2019-08-16 21:56:27,37.9445923301925,-91.7609855851528,116.141736,,,1222.5755896474,6.2186932,87.015094648,16,5,11.687,1222.9036736474,116.46982,14.4953712,87.015094648,3.802798,-4.250186,0,285, 12.6, 6,0,1,1024,1628,1024,1024,284.1,-45.8,92,3.925,3.885,3.877,0,0,0,0,32,1222.5755896474,116.141736,6,P-GPS,
63900,2019-08-16 21:56:27,37.9445942345451,-91.760987608367,116.141736,,,1222.5755896474,5.5476112,87.739832204,16,5,11.687,1222.9036736474,116.46982,14.4953712,87.739832204,4.026492,-3.802798,0,284.9, 12.1, 7,0,1,1024,1589,1024,1024,284.1,-45.8,92,3.925,3.885,3.877,0,0,0,0,32,1222.5755896474,116.141736,6,P-GPS,
64000,2019-08-16 21:56:27,37.9445960275539,-91.7609890843736,116.141736,,,1222.5755896474,5.5476112,88.305120936,16,5,11.687,1222.9036736474,116.46982,14.4953712,88.305120936,4.250186,-3.35541,0,284.9, 11.7, 7.8,0,1,1024,1024,1024,1024,284.1,-45.8,92,3.925,3.885,3.877,0,0,0,0,32,1222.5755896474,116.141736,6,P-GPS,
64100,2019-08-16 21:56:28,37.9445979246978,-91.7609905766747,116.141736,,,1222.5755896474,5.3462866,88.88779812,16,5,11.687,1222.9036736474,116.46982,14.4953712,88.88779812,4.47388,-2.908022,0,284.8, 11.5, 8.3,0,1,1024,1024,1024,1024,284.1,-45.8,92,3.925,3.885,3.877,0,0,0,0,32,1222.5755896474,116.141736,6,P-GPS,
64200,2019-08-16 21:56:28,37.944599911028,-91.760991562591,116.141736,,,1222.5755896474,5.3462866,89.34055404,16,5,11.687,1222.9036736474,116.46982,14.4953712,89.34055404,4.697574,-2.23694,0,284.6, 12.4, 7.4,0,1,1024,1024,1024,1024,284.1,-45.8,92,3.925,3.885,3.877,0,0,0,0,32,1222.5755896474,116.141736,6,P-GPS,
64300,2019-08-16 21:56:28,37.9446021668147,-91.760992591633,116.141736,,,1222.5755896474,5.2344396,89.835304712,16,5,11.687,1222.9036736474,116.46982,14.4953712,89.835304712,4.921268,-1.789552,0,283.7, 13.3, -2.5,0,1,1024,1024,1024,1024,284.1,-45.8,92,3.925,3.885,3.877,0,0,0,0,32,1222.5755896474,116.141736,6,P-GPS,
64400,2019-08-16 21:56:28,37.9446042162632,-91.7609931178968,116.141736,,,1222.5755896474,4.7423128,90.176183988,16,5,11.687,1222.9036736474,116.46982,14.4953712,90.176183988,4.47388,-1.565858,0,283.4, 10.4, -11,0,1,1024,1024,1024,1024,284.1,-45.8,92,3.925,3.885,3.877,0,0,0,0,32,1222.5755896474,116.141736,6,P-GPS,
64500,2019-08-16 21:56:28,37.9446061378431,-91.760993677249,115.813652,,,1222.2475056474,4.250186,90.519031768,16,5,11.687,1222.9036736474,116.46982,14.4953712,90.519031768,4.026492,-1.342164,0,283.3, 9, -12.3,0,1,1024,1024,1024,1024,284.1,-45.6,92,3.925,3.885,3.877,0,0,0,0,32,1222.2475056474,115.813652,6,P-GPS,
64600,2019-08-16 21:56:28,37.9446077874522,-91.7609940113916,115.813652,,,1222.2475056474,4.250186,90.776249624,16,5,11.67,1222.9036736474,116.46982,14.4953712,90.776249624,3.579104,-1.11847,0,283.7, 8.7, -11.2,0,1,1024,1024,1024,1024,284.1,-44.8,92,3.922,3.88,3.868,0,0,0,0,32,1222.2475056474,115.813652,6,P-GPS,
64700,2019-08-16 21:56:28,37.9446086478165,-91.7609947213035,115.813652,,,1222.2475056474,3.0422384,91.0597142,16,5,11.67,1222.9036736474,116.46982,14.4953712,91.0597142,2.908022,-0.894776,0,283.4, 8.4, -10.8,0,1,1024,1024,1024,1024,284.1,-43.6,92,3.922,3.88,3.868,0,0,0,0,32,1222.2475056474,115.813652,6,P-GPS,
64800,2019-08-16 21:56:28,37.9446098709828,-91.7609949691079,116.141736,,,1222.5755896474,2.6172198,91.253611844,16,5,11.67,1222.9036736474,116.46982,14.4953712,91.253611844,2.460634,-0.894776,0,283.1, 8.2, -11.2,0,1,1024,1024,1024,1024,284.1,-41.8,92,3.922,3.88,3.868,0,0,0,0,32,1222.5755896474,116.141736,6,P-GPS,
64900,2019-08-16 21:56:28,37.9446103196901,-91.7609958001193,115.813652,,,1222.2475056474,2.1922012,91.529530488,16,5,11.67,1222.9036736474,116.46982,14.4953712,91.529530488,2.013246,-0.894776,0,283.3, 8.2, -11.6,0,1,1024,1024,1024,1024,284.1,-39.9,92,3.922,3.88,3.868,0,0,0,0,32,1222.2475056474,115.813652,6,P-GPS,
65000,2019-08-16 21:56:29,37.9446111466105,-91.7609959804868,115.813652,,,1222.2475056474,1.7000744,91.665357264,16,5,11.67,1222.9036736474,116.46982,14.4953712,91.665357264,1.565858,-0.671082,0,283, 8.4, -11.7,0,1,1024,1024,1024,1024,284.1,-37.9,92,3.922,3.88,3.868,0,0,0,0,32,1222.2475056474,115.813652,6,P-GPS,
65100,2019-08-16 21:56:29,37.9446116402237,-91.7609962965536,115.813652,,,1222.2475056474,1.2079476,91.80446488,16,5,11.67,1222.9036736474,116.46982,14.4953712,91.80446488,1.11847,-0.447388,0,283.1, 8.7, -11.8,0,1,1024,1024,1024,1024,284.1,-36.2,92,3.922,3.88,3.868,0,0,0,0,32,1222.2475056474,115.813652,6,P-GPS,
65200,2019-08-16 21:56:29,37.9446120996135,-91.7609963831526,115.813652,,,1222.2475056474,0.8052984,91.876971444,16,5,11.67,1222.9036736474,116.46982,14.4953712,91.876971444,0.671082,-0.447388,0,283.4, 8.9, -11,0,1,1024,1024,1024,1024,284.1,-35,92,3.922,3.88,3.868,0,0,0,0,32,1222.2475056474,115.813652,6,P-GPS,
65300,2019-08-16 21:56:29,37.9446121311727,-91.7609970636478,115.813652,,,1222.2475056474,0.6263432,92.067588248,16,5,11.67,1222.9036736474,116.46982,14.4953712,92.067588248,0.447388,-0.447388,0,283.6, 7.5, -8.4,0,1,1024,1024,1024,1024,284.1,-34.4,92,3.922,3.88,3.868,0,0,0,0,32,1222.2475056474,115.813652,6,P-GPS,
65400,2019-08-16 21:56:29,37.944612280025,-91.7609971312584,116.141736,,,1222.5755896474,0.3131716,92.102037068,16,5,11.67,1222.9036736474,116.46982,14.4953712,92.102037068,0.223694,-0.223694,0,283.5, 6.6, -5.6,0,1,1024,1024,1024,1024,284.1,-34.3,92,3.922,3.88,3.868,0,0,0,0,32,1222.5755896474,116.141736,6,P-GPS,
65500,2019-08-16 21:56:29,37.9446123278092,-91.7609972152938,116.141736,,,1222.5755896474,0.3131716,92.130252292,16,5,11.67,1222.9036736474,116.46982,14.4953712,92.130252292,0.223694,-0.223694,0,283.6, 6.2, -3.9,0,1,1024,1024,1024,1293,284.1,-34.3,92,3.922,3.88,3.868,0,0,0,0,32,1222.5755896474,116.141736,6,P-GPS,
65600,2019-08-16 21:56:29,37.9446123951423,-91.7609972346297,116.141736,,,1222.5755896474,0.3131716,92.142719484,16,5,11.706,1222.9036736474,116.46982,14.4953712,92.142719484,0.223694,-0.223694,0,283.7, 5.6, -4.2,0,1,1024,1024,1024,1317,284.1,-34.3,92,3.933,3.892,3.881,0,0,0,0,32,1222.5755896474,116.141736,6,P-GPS,
65700,2019-08-16 21:56:29,37.9446125343916,-91.7609973814091,116.141736,,,1222.5755896474,0.223694,92.197837596,16,5,11.706,1222.9036736474,116.46982,14.4953712,92.197837596,0.223694,0,0,284.1, 5.1, -4.4,0,1,1024,1024,1024,1328,285.3,-34.3,92,3.933,3.892,3.881,0,0,0,0,32,1222.5755896474,116.141736,6,P-GPS,
65800,2019-08-16 21:56:29,37.9446125943317,-91.7609973688299,116.141736,,,1222.5755896474,0.223694,92.200790352,16,5,11.706,1222.9036736474,116.46982,14.4953712,92.200790352,0.223694,0,0,285.7, 4.8, -5.1,0,1,1024,1024,1024,1326,287.8,-34.3,92,3.933,3.892,3.881,0,0,0,0,32,1222.5755896474,116.141736,6,P-GPS,
65900,2019-08-16 21:56:29,37.9446129760229,-91.7609976103121,116.141736,,,1222.5755896474,0.223694,92.307745736,16,5,11.706,1222.9036736474,116.46982,14.4953712,92.307745736,0.223694,0,0,288.1, 4.8, -5.6,0,1,1024,1024,1024,1326,290.5,-34.3,92,3.933,3.892,3.881,0,0,0,0,32,1222.5755896474,116.141736,6,P-GPS,
66000,2019-08-16 21:56:30,37.9446130325022,-91.7609976117894,116.46982,,,1222.9036736474,0,92.314307416,16,5,11.706,1222.9036736474,116.46982,14.4953712,92.314307416,0,0,0,290.7, 4.9, -6.1,0,1,1024,1024,1024,1187,293.2,-34.3,92,3.933,3.892,3.881,0,0,0,0,32,1222.9036736474,116.46982,6,P-GPS,
66100,2019-08-16 21:56:30,37.9446133746588,-91.7609976936087,116.46982,,,1222.9036736474,0,92.373362536,16,5,11.706,1222.9036736474,116.46982,14.4953712,92.373362536,0,0,0,293.4, 5.1, -5.3,0,1,1024,1024,1024,1040,295.9,-34.3,92,3.933,3.892,3.881,0,0,0,0,32,1222.9036736474,116.46982,6,P-GPS,
66200,2019-08-16 21:56:30,37.9446134040335,-91.7609977011041,116.46982,,,1222.9036736474,0,92.37861188,16,5,11.706,1222.9036736474,116.46982,14.4953712,92.37861188,0,0,0,296.2, 4.8, -3.5,0,1,1024,1024,1024,1099,298.4,-34.3,92,3.933,3.892,3.881,0,0,0,0,32,1222.9036736474,116.46982,6,P-GPS,
66300,2019-08-16 21:56:30,37.9446136152503,-91.7609976560014,116.46982,,,1222.9036736474,0,92.388782484,16,5,11.706,1222.9036736474,116.46982,14.4953712,92.388782484,0,0,0,298.2, 4.6, -4.1,0,1,1024,1024,1024,1024,299.1,-34.3,92,3.933,3.892,3.881,0,0,0,0,32,1222.9036736474,116.46982,6,P-GPS,
66400,2019-08-16 21:56:30,37.9446136670522,-91.7609976549151,116.797904,,,1223.2317576474,0,92.394359912,16,5,11.706,1223.2317576474,116.797904,14.4953712,92.394359912,0,0,0,298.9, 4.8, -5.3,0,1,1024,1024,1024,1024,299.2,-34.3,92,3.933,3.892,3.881,0,0,0,0,32,1223.2317576474,116.797904,6,P-GPS,
66500,2019-08-16 21:56:30,37.9446137211329,-91.7609977707136,116.797904,,,1223.2317576474,0,92.431761488,16,5,11.706,1223.2317576474,116.797904,14.4953712,92.431761488,0,0,0,299.1, 5.4, -4.5,0,1,1024,1024,1024,1024,299.4,-34.3,92,3.933,3.892,3.881,0,0,0,0,32,1223.2317576474,116.797904,6,P-GPS,
66600,2019-08-16 21:56:30,37.9446137483317,-91.7609978088206,116.797904,,,1223.2317576474,0,92.445212932,16,5,11.706,1223.2317576474,116.797904,14.4953712,92.445212932,0,0,0,299.2, 5.5, -3.6,0,1,1024,1024,1024,1024,299.4,-34.3,92,3.933,3.892,3.881,0,0,0,0,32,1223.2317576474,116.797904,6,P-GPS,
66700,2019-08-16 21:56:30,37.9446139503309,-91.7609978039323,116.797904,,,1223.2317576474,0,92.465882224,16,5,11.776,1223.2317576474,116.797904,14.4953712,92.465882224,0,0,0,299.2, 5.2, -4,0,1,1024,1024,1024,1024,299.4,-34.3,92,3.955,3.916,3.905,0,0,0,0,32,1223.2317576474,116.797904,6,P-GPS,
66800,2019-08-16 21:56:30,37.9446140002653,-91.7609978179454,116.797904,,,1223.2317576474,0,92.475068576,16,5,11.776,1223.2317576474,116.797904,14.4953712,92.475068576,0,0,0,299.3, 5, -4.5,0,1,1024,1024,1024,1275,299.4,-34.3,92,3.955,3.916,3.905,0,0,0,0,32,1223.2317576474,116.797904,6,P-GPS,
66900,2019-08-16 21:56:31,37.9446139072326,-91.7609977372124,116.797904,,,1223.2317576474,0,92.44258826,16,5,11.776,1223.2317576474,116.797904,14.4953712,92.475068576,0,0,0,299.2, 5.1, -4.4,0,1,1024,1024,1024,1287,299.4,-34.3,92,3.955,3.916,3.905,0,0,0,0,32,1223.2317576474,116.797904,6,P-GPS,
67000,2019-08-16 21:56:31,37.9446139474782,-91.7609977514645,116.797904,,,1223.2317576474,0,92.451118444,16,5,11.776,1223.2317576474,116.797904,14.4953712,92.475068576,0,0,0,299.2, 5.1, -4.7,0,1,1024,1024,1024,1287,299.6,-34.3,92,3.955,3.916,3.905,0,0,0,0,32,1223.2317576474,116.797904,6,P-GPS,
